merchant_name,merchant_category,amount,is_recurring,user_balance_pre,hour,day_of_week,label_category_enc,label_urgency_enc
48,1,556.76,0,13081.15,1,5,0,0
9,6,181.43,0,10734.82,4,1,1,1
4,3,979.96,0,9805.56,22,4,0,0
23,5,519.85,0,6946.99,12,5,1,1
37,0,109.3,1,11945.43,6,6,1,1
13,6,742.67,0,15099.45,8,6,1,1
3,12,1379.96,0,8884.63,6,2,0,0
49,14,1413.01,0,9140.33,2,2,0,0
33,11,396.02,0,18421.4,3,2,0,0
51,13,1623.81,0,8765.12,11,3,0,0
43,4,4117.79,0,17875.22,5,4,2,2
39,3,1678.11,0,14232.44,16,4,0,0
10,9,1694.9,0,8287.89,5,0,0,0
35,1,360.54,0,11426.01,8,5,0,0
0,7,334.62,0,19961.5,6,5,1,1
11,0,323.58,0,7052.23,11,2,1,1
9,6,274.39,0,15591.47,18,1,1,1
25,10,2664.21,1,18284.55,20,6,2,2
35,1,1388.07,0,16703.45,23,3,0,0
36,13,1565.72,1,6164.79,0,2,0,0
12,2,703.42,0,9404.0,13,3,1,1
43,4,1324.64,1,15916.12,16,4,2,2
34,0,325.09,0,12010.31,17,2,1,1
0,7,1006.97,0,16732.23,12,6,1,1
14,1,1723.1,1,13568.8,21,1,0,0
47,9,1528.44,1,12755.35,4,4,0,0
5,7,342.0,0,11178.46,1,5,1,1
46,13,1410.56,0,18722.7,1,4,0,0
45,3,980.04,0,8164.86,16,4,0,0
16,12,381.15,0,11154.69,15,6,0,0
52,1,1538.76,0,14705.64,18,0,0,0
22,10,3398.36,1,10808.16,10,5,2,2
21,8,4322.79,1,15403.99,18,2,2,2
22,10,1765.3,1,15061.19,15,0,2,2
2,12,169.29,0,13415.52,18,2,0,0
0,7,680.33,0,10861.31,2,3,1,1
5,7,677.41,0,18444.7,1,6,1,1
47,9,1545.0,0,19927.94,15,2,0,0
30,14,1551.99,0,16541.97,5,3,0,0
45,3,1590.09,0,8936.22,14,2,0,0
4,3,1476.52,0,15304.45,18,6,0,0
50,15,2043.43,0,14022.56,7,6,2,2
29,5,121.14,0,7694.48,3,4,1,1
9,6,96.87,0,14108.87,10,2,1,1
26,4,4290.35,1,15460.62,8,1,2,2
35,1,1349.48,0,12072.14,21,0,0,0
26,4,1382.39,1,18245.42,12,4,2,2
46,13,845.71,1,18237.27,18,6,0,0
14,1,57.52,0,16620.66,23,5,0,0
30,14,1162.96,0,18197.53,15,4,0,0
36,13,1394.36,1,17885.04,0,1,0,0
47,9,1913.49,1,14769.23,5,3,0,0
25,10,3138.44,0,7209.58,9,6,2,2
47,9,1345.8,0,6332.26,21,2,0,0
2,12,1610.94,0,12083.72,17,6,0,0
36,13,280.27,0,14373.51,4,6,0,0
19,9,463.99,0,8968.44,1,4,0,0
0,7,705.33,0,10010.12,6,6,1,1
6,2,156.17,1,16195.68,21,3,1,1
47,9,1659.63,0,13950.06,21,4,0,0
50,15,1928.97,1,13269.8,2,0,2,2
46,13,1276.54,1,11732.89,18,5,0,0
25,10,4636.69,0,9625.08,9,6,2,2
29,5,504.72,0,12991.83,11,0,1,1
4,3,1868.44,0,9079.66,11,3,0,0
11,0,674.02,0,8731.55,17,4,1,1
23,5,1091.23,1,8462.32,8,2,1,1
42,6,872.95,0,11116.29,12,0,1,1
21,8,4565.26,0,17829.79,2,0,2,2
51,13,414.71,1,7767.78,5,0,0,0
45,3,789.3,0,11805.57,18,2,0,0
7,11,861.25,0,18630.22,18,6,0,0
15,15,1963.3,1,12161.89,21,1,2,2
31,2,633.21,0,16714.83,17,3,1,1
26,4,1282.94,1,18004.0,9,1,2,2
38,12,442.74,0,7843.99,19,4,0,0
5,7,136.43,0,9343.89,2,0,1,1
13,6,237.54,0,16204.89,20,6,1,1
15,15,4622.42,1,13460.34,9,1,2,2
33,11,731.01,0,17654.25,9,1,0,0
8,5,408.02,0,9456.84,4,4,1,1
24,3,1313.94,0,7269.97,22,0,0,0
15,15,3056.5,1,11399.39,5,1,2,2
5,7,936.48,0,19651.47,3,5,1,1
34,0,624.6,0,6277.63,1,1,1,1
45,3,1227.84,0,19046.71,11,3,0,0
1,14,1538.3,0,8718.63,18,5,0,0
19,9,447.93,0,7912.57,15,5,0,0
5,7,111.38,0,12438.02,19,4,1,1
37,0,278.09,0,13633.98,5,1,1,1
22,10,3913.48,1,15833.5,5,5,2,2
44,11,887.57,0,15976.44,6,3,0,0
13,6,535.47,0,9064.0,9,5,1,1
23,5,767.56,0,5985.33,0,5,1,1
29,5,177.26,0,6069.39,22,4,1,1
37,0,507.05,0,14861.15,20,5,1,1
43,4,2435.81,1,5555.59,18,4,2,2
24,3,760.42,0,15933.8,17,4,0,0
13,6,364.82,0,10886.01,10,1,1,1
2,12,141.21,1,12091.92,7,0,0,0
15,15,3590.79,1,9676.37,9,6,2,2
18,15,4851.23,0,7244.17,8,5,2,2
33,11,762.08,0,19096.57,17,1,0,0
0,7,978.15,0,15400.6,7,1,1,1
4,3,758.14,0,15467.22,21,5,0,0
8,5,687.27,0,15835.62,12,6,1,1
40,11,1907.65,1,12026.34,23,2,0,0
51,13,1001.51,1,19474.32,0,3,0,0
10,9,2043.63,0,13992.28,15,0,0,0
32,8,803.53,1,17842.38,2,1,2,2
38,12,1109.12,0,13413.16,12,6,0,0
15,15,3192.62,0,14842.97,5,2,2,2
10,9,80.6,0,18574.76,9,4,0,0
43,4,3549.49,1,15896.14,0,6,2,2
49,14,216.18,0,9339.13,17,3,0,0
18,15,1855.23,1,12288.76,19,4,2,2
23,5,336.52,0,13643.27,13,4,1,1
30,14,195.0,0,5246.66,11,3,0,0
9,6,287.89,0,11019.27,15,4,1,1
51,13,810.98,0,5125.46,1,3,0,0
35,1,512.71,0,13175.28,4,3,0,0
36,13,261.81,0,17082.41,0,0,0,0
37,0,115.22,0,7371.19,20,4,1,1
42,6,603.44,0,6681.71,14,6,1,1
36,13,1427.24,0,6995.72,5,5,0,0
31,2,661.74,1,9100.32,11,1,1,1
27,10,4219.62,0,9222.74,18,2,2,2
52,1,1166.7,0,6811.63,10,1,0,0
11,0,312.65,0,17679.02,19,2,1,1
47,9,1557.44,0,6850.22,12,3,0,0
29,5,121.27,0,11125.83,15,2,1,1
23,5,482.4,0,17955.39,4,0,1,1
5,7,211.58,0,19914.58,13,3,1,1
14,1,1981.22,0,6017.77,16,0,0,0
35,1,936.46,0,11348.7,21,0,0,0
51,13,286.72,0,6125.8,16,4,0,0
42,6,353.02,0,19529.44,18,1,1,1
22,10,5120.31,1,13752.87,6,0,2,2
35,1,941.46,0,9505.16,23,4,0,0
27,10,4531.47,0,7922.12,18,6,2,2
26,4,3489.35,0,13204.08,22,6,2,2
46,13,2134.47,1,15410.97,11,5,0,0
20,4,4615.88,1,6503.92,23,6,2,2
34,0,509.42,0,17754.63,5,6,1,1
6,2,748.29,1,13482.84,22,5,1,1
47,9,1781.34,0,16446.3,9,6,0,0
19,9,370.43,0,8551.36,14,1,0,0
22,10,1050.77,1,15290.16,5,1,2,2
39,3,820.93,0,16417.18,18,6,0,0
49,14,1922.92,0,6059.03,16,0,0,0
45,3,671.32,0,6261.56,16,3,0,0
5,7,912.74,0,11546.26,22,6,1,1
44,11,263.4,0,17485.07,19,5,0,0
49,14,1537.2,1,14381.25,7,0,0,0
13,6,322.56,0,11212.51,4,2,1,1
17,7,685.67,0,17039.83,22,2,1,1
46,13,714.63,0,14215.44,6,3,0,0
32,8,3058.8,1,17361.37,19,4,2,2
21,8,800.4,0,9053.73,15,0,2,2
31,2,547.71,1,11303.72,20,4,1,1
23,5,102.07,0,15598.83,18,3,1,1
17,7,994.84,0,9240.87,16,1,1,1
12,2,577.94,0,18879.67,8,0,1,1
12,2,622.02,1,9166.95,22,1,1,1
23,5,645.51,0,9724.91,2,0,1,1
44,11,1747.01,0,11547.78,0,1,0,0
18,15,1618.22,0,6961.43,4,0,2,2
52,1,663.29,0,18991.78,22,5,0,0
48,1,1368.38,0,15485.18,8,6,0,0
28,8,1971.7,1,18937.16,4,1,2,2
42,6,552.69,0,17708.67,10,0,1,1
49,14,954.52,0,14733.97,16,6,0,0
32,8,2043.35,0,15462.93,10,3,2,2
34,0,393.94,0,13624.32,22,6,1,1
22,10,2400.44,1,9040.09,8,3,2,2
15,15,4665.19,1,11671.61,6,4,2,2
36,13,178.34,1,11257.71,12,0,0,0
2,12,733.62,0,15986.82,12,2,0,0
27,10,3510.68,1,10978.96,16,2,2,2
37,0,927.03,0,12053.9,11,1,1,1
0,7,503.88,0,17139.42,0,2,1,1
51,13,184.58,1,8830.31,4,0,0,0
43,4,1760.18,1,13830.93,4,0,2,2
44,11,1171.3,0,19971.67,9,5,0,0
27,10,4605.37,1,11789.53,16,3,2,2
28,8,1123.82,1,14644.82,13,1,2,2
22,10,734.31,0,13020.11,5,5,2,2
26,4,773.77,1,13675.8,19,3,2,2
12,2,573.28,1,17319.04,13,6,1,1
43,4,5009.89,1,6642.74,15,2,2,2
24,3,608.35,0,8069.66,12,5,0,0
24,3,1050.05,1,8341.58,22,6,0,0
22,10,4448.65,1,5677.36,21,4,2,2
43,4,1248.56,0,17849.2,13,2,2,2
1,14,1088.68,0,18065.07,2,2,0,0
41,14,499.62,0,11600.28,6,3,0,0
29,5,414.83,0,19229.29,15,6,1,1
8,5,368.43,0,12840.21,9,2,1,1
1,14,1590.42,0,10946.48,6,6,0,0
23,5,337.28,0,7524.73,8,6,1,1
11,0,619.47,0,16351.16,0,4,1,1
31,2,880.99,1,17739.6,14,2,1,1
17,7,268.37,0,14858.05,6,5,1,1
52,1,964.17,0,9423.52,21,1,0,0
22,10,1952.67,0,13905.8,12,0,2,2
15,15,2387.93,1,14806.45,13,6,2,2
4,3,1677.13,0,15189.64,14,6,0,0
29,5,904.29,0,15717.01,1,1,1,1
43,4,5009.73,0,15549.0,20,1,2,2
29,5,359.8,0,12872.47,20,3,1,1
51,13,1499.2,1,5994.63,17,0,0,0
36,13,1152.16,0,19813.49,2,6,0,0
0,7,275.42,0,12675.9,20,2,1,1
41,14,1358.12,0,7264.07,6,2,0,0
10,9,1981.88,0,14039.41,12,4,0,0
16,12,1915.09,0,13100.31,10,3,0,0
16,12,1484.87,0,17412.8,12,2,0,0
46,13,144.24,1,8291.69,12,5,0,0
0,7,611.27,0,9123.51,18,0,1,1
8,5,403.44,0,18819.8,16,6,1,1
29,5,395.98,0,11206.49,22,0,1,1
7,11,732.92,0,17005.49,23,1,0,0
47,9,1701.0,0,9843.57,7,4,0,0
27,10,3211.48,1,6904.68,20,1,2,2
18,15,1843.94,1,8951.11,16,0,2,2
40,11,1871.74,1,9628.53,11,0,0,0
16,12,2054.83,0,16899.18,1,4,0,0
9,6,411.47,0,17287.03,6,6,1,1
36,13,1393.85,1,11755.01,19,2,0,0
49,14,1244.51,0,16669.67,17,6,0,0
28,8,2341.36,1,17153.08,11,5,2,2
8,5,949.61,0,17216.05,7,0,1,1
27,10,1483.42,1,14928.58,13,0,2,2
34,0,685.77,1,18650.18,11,6,1,1
15,15,3048.41,0,16610.35,4,1,2,2
14,1,1236.66,0,14928.33,22,3,0,0
15,15,1804.47,1,19889.98,5,1,2,2
26,4,1591.81,0,10835.92,2,3,2,2
17,7,721.7,0,15907.33,6,2,1,1
11,0,325.43,0,14406.67,23,3,1,1
2,12,156.79,0,5196.92,23,6,0,0
2,12,1052.3,0,17511.94,5,0,0,0
28,8,3424.93,0,18340.39,3,1,2,2
33,11,1561.95,0,16039.16,18,6,0,0
30,14,629.58,0,8620.46,18,4,0,0
8,5,448.85,0,5443.55,0,0,1,1
10,9,1066.91,0,10656.67,18,3,0,0
17,7,515.24,0,5022.43,3,6,1,1
50,15,1397.99,0,5481.07,23,1,2,2
50,15,3290.58,1,6085.56,4,4,2,2
50,15,2760.22,1,5242.18,23,3,2,2
25,10,3209.99,0,11054.08,14,6,2,2
10,9,566.23,0,5940.01,9,2,0,0
29,5,240.07,0,17203.34,12,3,1,1
6,2,403.36,1,13768.35,17,2,1,1
0,7,651.04,0,16369.0,23,2,1,1
13,6,824.64,0,6390.22,5,0,1,1
25,10,5114.61,1,10017.84,1,5,2,2
43,4,4436.34,0,13239.9,23,6,2,2
18,15,500.43,1,8618.01,4,3,2,2
34,0,461.2,0,6255.38,2,2,1,1
44,11,689.7,0,15450.23,15,3,0,0
42,6,793.32,0,7010.2,14,2,1,1
27,10,1595.95,0,11531.7,0,4,2,2
11,0,134.72,0,15450.65,16,1,1,1
40,11,742.79,1,8752.56,7,2,0,0
47,9,267.74,0,12288.28,15,6,0,0
3,12,1225.88,1,12867.58,2,2,0,0
9,6,470.35,0,17567.79,9,1,1,1
44,11,1934.84,0,10584.32,13,5,0,0
40,11,763.3,0,7928.57,5,3,0,0
22,10,3492.15,1,15430.62,16,5,2,2
49,14,562.68,0,9339.14,10,4,0,0
6,2,176.42,0,9796.38,0,3,1,1
2,12,833.7,1,17732.07,18,2,0,0
1,14,134.92,0,8481.61,4,1,0,0
10,9,720.33,0,5412.97,4,1,0,0
46,13,256.15,1,13012.78,23,5,0,0
44,11,1265.9,0,12755.35,7,4,0,0
43,4,4170.86,0,9249.62,6,5,2,2
17,7,763.12,1,11640.78,6,3,1,1
29,5,256.12,0,5817.63,5,4,1,1
42,6,720.61,0,18004.54,11,6,1,1
37,0,703.24,0,10343.17,8,0,1,1
17,7,419.3,1,17705.94,10,0,1,1
5,7,410.8,0,14593.71,15,5,1,1
29,5,193.64,0,19889.29,19,5,1,1
37,0,355.48,0,19886.44,7,2,1,1
22,10,1459.56,1,13708.4,12,0,2,2
1,14,1404.12,1,8038.22,22,4,0,0
1,14,250.08,0,7349.81,12,0,0,0
23,5,777.7,0,8369.08,20,5,1,1
8,5,415.38,0,8695.27,6,0,1,1
2,12,1370.82,0,13482.6,0,3,0,0
35,1,254.67,1,15107.16,20,3,0,0
33,11,211.0,0,12456.54,2,6,0,0
51,13,1474.59,0,16599.0,15,3,0,0
29,5,1040.81,0,5286.48,8,1,1,1
40,11,283.86,0,9282.12,12,3,0,0
13,6,273.12,0,17574.93,18,4,1,1
28,8,3649.23,1,17239.17,20,4,2,2
32,8,1562.72,1,8933.97,3,0,2,2
47,9,926.95,0,15779.08,2,6,0,0
29,5,896.62,0,15228.92,14,5,1,1
18,15,920.26,0,10844.44,7,3,2,2
39,3,869.01,0,13515.3,11,4,0,0
48,1,469.12,1,9078.45,23,1,0,0
12,2,895.06,1,9104.48,21,0,1,1
20,4,4121.45,0,17974.63,9,4,2,2
14,1,1672.99,0,11006.85,19,2,0,0
52,1,137.36,0,18484.38,18,6,0,0
29,5,915.37,0,13164.37,1,0,1,1
46,13,572.54,1,17684.48,23,4,0,0
27,10,3223.01,0,19946.2,8,6,2,2
23,5,735.32,0,15069.5,10,4,1,1
5,7,181.72,0,6483.23,18,5,1,1
16,12,1859.46,0,6466.42,2,4,0,0
4,3,637.11,0,18011.48,9,1,0,0
14,1,212.57,0,13004.27,16,0,0,0
12,2,181.96,0,8196.9,9,3,1,1
34,0,474.39,0,7812.83,15,1,1,1
52,1,1839.79,0,14219.99,7,3,0,0
32,8,1509.74,1,10225.27,21,2,2,2
14,1,432.11,0,13952.18,2,5,0,0
35,1,1188.61,1,10057.03,21,6,0,0
12,2,348.34,0,7083.96,5,6,1,1
35,1,1211.41,0,14203.73,9,6,0,0
34,0,431.73,0,13553.2,16,2,1,1
37,0,648.02,1,15957.03,7,0,1,1
5,7,452.94,0,9443.66,14,6,1,1
35,1,347.53,0,16406.32,5,6,0,0
43,4,4411.93,1,14950.05,12,5,2,2
20,4,3851.63,1,17276.18,9,2,2,2
19,9,134.19,0,11676.2,20,3,0,0
29,5,535.55,0,9079.15,0,5,1,1
41,14,905.54,0,12522.53,15,4,0,0
10,9,502.46,0,7714.72,3,2,0,0
43,4,1834.6,1,7889.07,4,6,2,2
46,13,528.51,1,16269.64,18,4,0,0
16,12,821.21,0,15567.97,14,6,0,0
25,10,2042.3,1,11644.94,11,2,2,2
41,14,1573.33,1,6764.9,5,6,0,0
36,13,1537.78,1,5438.16,21,3,0,0
24,3,238.94,0,18000.83,0,5,0,0
25,10,4048.4,0,18595.85,7,2,2,2
29,5,386.61,0,6933.39,8,1,1,1
15,15,2349.3,1,12465.83,5,6,2,2
50,15,3176.94,1,15014.52,20,1,2,2
13,6,1013.82,0,17330.29,7,2,1,1
27,10,3259.92,1,18724.5,19,5,2,2
24,3,446.49,0,5009.94,18,3,0,0
36,13,680.89,1,12797.33,19,6,0,0
52,1,794.73,0,8608.89,13,0,0,0
46,13,769.21,1,11215.62,8,2,0,0
14,1,1208.5,0,7100.2,13,4,0,0
20,4,2601.18,0,14206.71,20,2,2,2
28,8,1957.47,0,12483.46,19,0,2,2
24,3,1295.89,0,7112.58,10,3,0,0
39,3,578.79,0,6890.29,5,4,0,0
50,15,3091.22,0,10070.55,23,2,2,2
45,3,389.45,0,17134.89,9,5,0,0
34,0,170.72,0,8193.42,5,2,1,1
22,10,3108.71,1,18963.76,4,2,2,2
30,14,469.73,0,18674.73,10,2,0,0
47,9,1150.98,0,7368.97,19,3,0,0
49,14,93.17,0,11960.16,9,5,0,0
18,15,1268.15,1,14061.85,3,1,2,2
1,14,1658.28,0,6816.65,0,0,0,0
51,13,1181.81,1,10374.38,18,1,0,0
3,12,243.76,0,8652.78,4,5,0,0
6,2,579.26,0,14691.91,19,4,1,1
27,10,880.49,1,17625.3,22,5,2,2
26,4,2722.7,0,10526.99,22,5,2,2
42,6,1059.99,0,7139.4,9,1,1,1
11,0,776.85,0,16143.5,9,2,1,1
13,6,930.81,0,6132.03,12,2,1,1
32,8,2638.78,1,6774.05,12,3,2,2
3,12,1485.28,0,11418.62,11,6,0,0
51,13,392.46,1,18444.96,22,0,0,0
47,9,227.51,0,9817.28,2,6,0,0
52,1,335.98,0,15127.59,1,2,0,0
9,6,476.92,0,14489.17,15,6,1,1
49,14,1279.41,0,10336.04,10,1,0,0
0,7,540.78,0,12689.43,2,4,1,1
52,1,565.55,1,9673.54,7,4,0,0
50,15,4467.0,0,8684.87,1,6,2,2
49,14,1299.63,0,7148.02,18,4,0,0
17,7,602.73,0,12181.22,11,1,1,1
12,2,634.45,1,12453.98,22,3,1,1
25,10,4302.7,1,6413.71,18,2,2,2
17,7,243.74,1,9392.56,21,2,1,1
50,15,730.36,1,7746.18,14,5,2,2
50,15,4647.28,0,10883.78,10,5,2,2
26,4,2383.13,1,11387.91,19,3,2,2
21,8,1990.65,1,9602.41,8,2,2,2
8,5,219.57,0,9904.87,4,0,1,1
41,14,1831.93,0,16260.41,10,2,0,0
18,15,1752.73,1,11612.74,22,5,2,2
20,4,840.78,1,9517.43,8,0,2,2
10,9,1519.74,0,12401.42,11,2,0,0
24,3,1998.41,1,15845.59,22,3,0,0
21,8,3421.16,1,8054.18,4,1,2,2
14,1,966.63,0,19202.51,19,5,0,0
41,14,1930.4,0,9045.89,7,5,0,0
31,2,780.7,0,10931.36,22,6,1,1
30,14,406.76,0,19826.59,20,0,0,0
36,13,1311.12,1,18771.59,0,2,0,0
44,11,1871.87,0,17736.73,12,3,0,0
47,9,1082.64,0,15856.72,18,4,0,0
5,7,890.93,0,8797.92,2,6,1,1
41,14,1116.77,0,11289.6,13,1,0,0
16,12,341.98,0,16453.97,22,5,0,0
37,0,921.42,0,18119.3,18,0,1,1
28,8,962.95,1,18494.45,3,6,2,2
46,13,1994.82,1,13656.16,22,5,0,0
52,1,572.25,0,5958.12,9,6,0,0
25,10,3831.65,1,7863.98,12,6,2,2
33,11,631.45,0,12585.29,20,4,0,0
39,3,1854.27,0,9766.42,1,4,0,0
42,6,308.57,0,18907.12,14,6,1,1
2,12,1809.8,0,13381.32,4,0,0,0
2,12,225.92,0,18917.65,6,5,0,0
35,1,1623.77,0,10343.72,16,2,0,0
44,11,852.93,0,5625.27,16,2,0,0
7,11,407.66,0,13086.78,0,5,0,0
42,6,228.83,0,10471.19,11,2,1,1
19,9,353.28,0,7130.39,7,5,0,0
46,13,1389.44,1,9015.27,22,3,0,0
40,11,1729.42,0,5096.9,13,2,0,0
9,6,518.8,0,13887.9,10,6,1,1
14,1,1700.02,1,7469.1,7,4,0,0
23,5,875.16,0,13165.53,16,3,1,1
6,2,958.85,1,14583.63,0,1,1,1
19,9,1587.19,0,18797.81,17,4,0,0
32,8,2010.51,1,12210.97,3,5,2,2
46,13,836.88,1,6097.75,12,1,0,0
49,14,599.41,0,8249.09,22,4,0,0
12,2,763.56,1,6409.03,1,6,1,1
2,12,254.19,1,14148.71,22,3,0,0
13,6,374.26,0,15851.44,12,6,1,1
7,11,1417.15,0,14224.9,16,6,0,0
32,8,4820.19,0,15689.7,4,0,2,2
10,9,1710.45,0,16403.59,14,4,0,0
9,6,407.32,0,15076.43,19,0,1,1
27,10,4118.9,1,6239.24,1,0,2,2
3,12,192.75,0,18642.96,1,2,0,0
46,13,842.67,0,15766.52,0,6,0,0
22,10,2579.43,1,17808.36,8,1,2,2
7,11,926.47,0,7803.37,10,2,0,0
14,1,874.8,0,15663.21,18,0,0,0
21,8,4507.91,0,5344.19,20,3,2,2
30,14,813.47,0,12776.72,2,3,0,0
26,4,5002.65,1,12470.9,12,6,2,2
36,13,1829.09,1,7118.75,9,4,0,0
14,1,1316.54,0,5262.02,12,1,0,0
27,10,1335.51,0,18161.17,18,4,2,2
36,13,1322.38,1,8517.08,20,4,0,0
0,7,790.81,1,8011.59,20,0,1,1
36,13,112.49,0,17311.33,2,1,0,0
42,6,182.45,0,19107.69,7,2,1,1
50,15,3484.22,1,10026.54,1,1,2,2
36,13,1357.72,0,8937.68,5,1,0,0
23,5,312.95,1,7555.91,20,2,1,1
48,1,2039.57,0,11436.34,0,2,0,0
28,8,4959.1,1,16536.55,11,1,2,2
15,15,5331.83,1,6324.15,11,3,2,2
15,15,4320.09,0,18948.03,21,5,2,2
32,8,941.64,1,6871.88,14,3,2,2
50,15,5227.31,0,10339.67,4,5,2,2
31,2,569.99,1,12636.31,23,2,1,1
49,14,803.14,0,13171.2,12,2,0,0
35,1,1863.85,0,7421.98,21,6,0,0
19,9,882.87,0,17462.04,5,4,0,0
33,11,1196.83,0,10927.6,0,6,0,0
45,3,628.65,1,17126.35,5,0,0,0
27,10,3288.16,1,7284.41,17,4,2,2
17,7,130.73,0,18682.02,19,6,1,1
25,10,5049.19,0,19117.86,23,2,2,2
2,12,699.97,0,7827.07,3,3,0,0
34,0,381.97,0,12993.15,4,2,1,1
21,8,2212.79,1,14772.32,20,1,2,2
19,9,599.55,0,7714.21,0,3,0,0
31,2,742.04,1,14396.89,17,6,1,1
40,11,304.25,0,7248.88,0,1,0,0
0,7,126.56,1,13574.31,0,4,1,1
37,0,928.61,0,17764.73,12,6,1,1
3,12,861.46,0,5204.6,19,0,0,0
1,14,1709.74,0,14768.12,20,5,0,0
13,6,343.37,1,16021.66,4,1,1,1
27,10,4649.11,0,17101.39,0,2,2,2
34,0,768.48,0,8835.68,9,3,1,1
7,11,1244.94,0,10590.17,17,0,0,0
43,4,3722.3,0,19627.75,10,6,2,2
7,11,1097.51,0,13423.47,13,5,0,0
8,5,239.94,0,12417.85,21,0,1,1
25,10,1280.3,1,17171.06,12,0,2,2
24,3,553.91,0,14756.67,11,6,0,0
43,4,1749.23,1,11459.35,17,6,2,2
51,13,100.69,0,9584.02,22,6,0,0
47,9,570.62,0,15992.25,11,4,0,0
20,4,4869.0,1,16377.31,1,6,2,2
9,6,921.37,0,7128.18,1,5,1,1
11,0,690.73,0,8625.34,10,3,1,1
22,10,4580.09,0,5576.77,2,2,2,2
24,3,1795.96,0,7774.87,22,6,0,0
25,10,4157.93,1,11959.93,3,2,2,2
15,15,3971.1,1,17486.54,21,4,2,2
3,12,337.63,0,13641.57,6,3,0,0
19,9,1528.0,0,11511.97,5,2,0,0
37,0,726.12,0,12438.65,12,4,1,1
34,0,396.33,0,8893.16,6,6,1,1
48,1,624.63,0,14983.43,1,5,0,0
22,10,1475.86,0,5468.76,11,3,2,2
2,12,891.07,0,8752.7,4,5,0,0
27,10,2151.9,1,15828.71,4,1,2,2
16,12,1375.7,0,8863.08,13,3,0,0
13,6,248.16,0,18993.64,16,6,1,1
23,5,126.29,0,18844.21,18,2,1,1
6,2,344.19,1,9948.95,10,0,1,1
30,14,941.53,0,6499.37,18,2,0,0
18,15,4667.29,1,5577.17,6,6,2,2
14,1,1201.2,0,10539.46,11,0,0,0
36,13,310.72,1,15835.28,12,0,0,0
31,2,781.16,1,11998.37,7,0,1,1
27,10,3314.02,1,14430.66,19,4,2,2
7,11,576.01,0,10587.68,2,3,0,0
47,9,1957.22,0,6780.54,1,3,0,0
23,5,659.89,0,15097.2,3,1,1,1
25,10,4330.56,1,7425.86,19,3,2,2
52,1,1472.55,0,17301.45,13,3,0,0
50,15,2793.26,1,9833.95,5,4,2,2
6,2,773.15,0,13473.2,21,1,1,1
42,6,388.25,0,16107.28,14,1,1,1
51,13,532.13,1,17132.97,11,1,0,0
0,7,783.92,0,12415.51,0,1,1,1
21,8,1874.95,1,13916.68,1,0,2,2
5,7,331.5,0,9083.01,12,0,1,1
43,4,3552.6,1,10219.79,23,3,2,2
49,14,1601.42,0,6443.87,2,0,0,0
30,14,351.52,0,16255.14,7,5,0,0
5,7,183.28,0,7233.46,7,4,1,1
19,9,1497.84,0,16564.22,7,3,0,0
0,7,221.12,0,11166.12,21,4,1,1
35,1,2075.62,0,14003.49,0,4,0,0
21,8,2677.81,1,5692.59,23,2,2,2
26,4,3936.88,1,19497.85,11,6,2,2
50,15,3247.34,1,5413.77,14,6,2,2
25,10,1300.56,1,12936.29,21,0,2,2
14,1,1544.15,0,8893.13,3,1,0,0
30,14,705.09,1,6723.26,13,6,0,0
48,1,948.91,0,17163.22,14,6,0,0
23,5,817.09,1,10315.63,21,4,1,1
17,7,641.38,0,10583.83,4,0,1,1
33,11,1604.94,0,5698.07,6,3,0,0
21,8,2022.64,1,9456.79,6,3,2,2
23,5,679.42,1,19271.42,12,6,1,1
23,5,669.13,0,15064.13,2,2,1,1
15,15,3518.59,1,16056.83,5,4,2,2
24,3,787.34,0,19654.36,13,3,0,0
6,2,297.83,0,16691.15,18,4,1,1
50,15,3873.62,1,8417.56,0,1,2,2
11,0,1026.26,0,7174.5,22,6,1,1
19,9,1829.61,0,13974.65,19,6,0,0
20,4,2388.9,0,7177.31,2,5,2,2
10,9,1005.35,0,6861.16,2,1,0,0
2,12,1485.02,0,19190.0,0,2,0,0
31,2,713.09,1,15936.48,1,6,1,1
31,2,617.09,1,14004.01,20,2,1,1
41,14,927.75,1,13194.28,5,2,0,0
3,12,2145.84,0,5141.2,10,1,0,0
27,10,4022.28,1,11119.02,15,6,2,2
34,0,471.33,0,18001.01,5,1,1,1
21,8,2341.71,0,13408.31,3,4,2,2
40,11,892.18,0,7500.34,2,3,0,0
45,3,219.51,0,10220.89,3,5,0,0
5,7,853.65,0,11323.88,22,1,1,1
27,10,3260.6,1,5681.13,7,0,2,2
50,15,3598.0,1,16246.03,19,4,2,2
50,15,3919.7,1,17304.93,16,3,2,2
16,12,945.72,1,15987.77,21,3,0,0
27,10,1036.57,1,6046.1,20,3,2,2
22,10,4075.96,0,16085.81,22,1,2,2
10,9,1808.73,0,15600.03,15,6,0,0
5,7,584.95,0,8873.12,1,6,1,1
43,4,1494.14,1,8264.42,23,3,2,2
12,2,474.8,1,10065.12,19,0,1,1
8,5,676.3,1,16823.9,1,5,1,1
26,4,707.05,0,14169.18,14,4,2,2
12,2,748.95,1,14762.76,22,1,1,1
52,1,1660.73,0,14325.5,13,0,0,0
12,2,221.54,1,8395.44,13,2,1,1
19,9,288.32,0,7561.04,0,5,0,0
15,15,2547.14,1,7772.41,3,0,2,2
39,3,1645.41,0,16863.54,13,3,0,0
